id,unidade_gestora,gestao,numero,data_emissao,credor,fonte_recurso,programa_trabalho,planointerno,naturezadespesa,empenhado,aliquidar,liquidado,pago,rpinscrito,rpaliquidar,rpliquidado,rppago,informacao_complementar,sistema_origem,links_documento_pagamento,credor_obj_tipo,credor_obj_cnpj_cpf_idgener,credor_obj_nome
11627894,113601,11302,2024NE000066,2024-01-26,06.064.175/0001-49 - AIRES TURISMO LTDA,1000000000,,100GABIPEA - GAB.IPEA - DESPESAS ADMINISTRATIVAS,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"10.000,00","7.731,01","0,00","2.268,99","0,00","0,00","0,00","0,00",11360105000112022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000066,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
11627709,113601,11302,2024NE000062,2024-01-26,06.064.175/0001-49 - AIRES TURISMO LTDA,1000000000,,100DINTE - DINTE - DESPESAS ADMINISTRATIVA,339033 - PASSAGENS E DESPESAS COM LOCOMOCAO,"41.213,75","10.858,98","0,00","30.354,77","0,00","0,00","0,00","0,00",11360105000112022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000062,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
11628027,113601,11302,2024NE000067,2024-01-26,06.064.175/0001-49 - AIRES TURISMO LTDA,1000000000,,100ADMDIMAC - DIMAC - DESPESAS ADMINISTRATIVA,339033 - PASSAGENS E DESPESAS COM LOCOMOCAO,"61.966,88","17.038,48","0,00","44.928,40","0,00","0,00","0,00","0,00",11360105000112022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000067,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
11627574,113601,11302,2024NE000058,2024-01-26,06.064.175/0001-49 - AIRES TURISMO LTDA,1000000000,,100DIEST - DIEST - DESPESAS ADMINISTRATIVA,339033 - PASSAGENS E DESPESAS COM LOCOMOCAO,"70.178,35","11.652,95","0,00","58.525,40","0,00","0,00","0,00","0,00",11360105000112022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000058,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
11628091,113601,11302,2024NE000070,2024-01-26,06.064.175/0001-49 - AIRES TURISMO LTDA,1000000000,,100ADMDISOC - DISOC - DESPESAS ADMINISTRATIVA,339033 - PASSAGENS E DESPESAS COM LOCOMOCAO,"64.161,35","13.337,60","0,00","50.823,75","0,00","0,00","0,00","0,00",11360105000112022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000070,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
11628103,113601,11302,2024NE000071,2024-01-26,06.064.175/0001-49 - AIRES TURISMO LTDA,1000000000,,100ADMDISOC - DISOC - DESPESAS ADMINISTRATIVA,339033 - PASSAGENS E DESPESAS COM LOCOMOCAO,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105000112022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000071,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
11628077,113601,11302,2024NE000069,2024-01-26,06.064.175/0001-49 - AIRES TURISMO LTDA,1000000000,,100ADMDIMAC - DIMAC - DESPESAS ADMINISTRATIVA,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"10.000,00","10.000,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105000112022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000069,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
11627612,113601,11302,2024NE000059,2024-01-26,06.064.175/0001-49 - AIRES TURISMO LTDA,1000000000,,100DIEST - DIEST - DESPESAS ADMINISTRATIVA,339033 - PASSAGENS E DESPESAS COM LOCOMOCAO,"3.450,20","3.450,20","0,00","0,00","0,00","0,00","0,00","0,00",11360105000112022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000059,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
11627865,113601,11302,2024NE000065,2024-01-26,06.064.175/0001-49 - AIRES TURISMO LTDA,1000000000,,100GABIPEA - GAB.IPEA - DESPESAS ADMINISTRATIVAS,339033 - PASSAGENS E DESPESAS COM LOCOMOCAO,"49.161,11","1.230,89","0,00","47.930,22","0,00","0,00","0,00","0,00",11360105000112022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000065,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
11628050,113601,11302,2024NE000068,2024-01-26,06.064.175/0001-49 - AIRES TURISMO LTDA,1000000000,,100ADMDIMAC - DIMAC - DESPESAS ADMINISTRATIVA,339033 - PASSAGENS E DESPESAS COM LOCOMOCAO,"10.000,00","460,11","0,00","9.539,89","0,00","0,00","0,00","0,00",11360105000112022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000068,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
11628146,113601,11302,2024NE000072,2024-01-26,06.064.175/0001-49 - AIRES TURISMO LTDA,1000000000,,100ADMDISOC - DISOC - DESPESAS ADMINISTRATIVA,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"1.000,00","1.000,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105000112022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000072,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
11628271,113601,11302,2024NE000073,2024-01-26,06.064.175/0001-49 - AIRES TURISMO LTDA,1000000000,,100DISET - DISET - DESPESAS ADMINISTRATIVA,339033 - PASSAGENS E DESPESAS COM LOCOMOCAO,"72.811,23","30.913,85","0,00","41.897,38","0,00","0,00","0,00","0,00",11360105000112022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000073,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
11628293,113601,11302,2024NE000074,2024-01-26,06.064.175/0001-49 - AIRES TURISMO LTDA,1000000000,,100DISET - DISET - DESPESAS ADMINISTRATIVA,339033 - PASSAGENS E DESPESAS COM LOCOMOCAO,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105000112022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000074,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
11628312,113601,11302,2024NE000075,2024-01-26,06.064.175/0001-49 - AIRES TURISMO LTDA,1000000000,,100DISET - DISET - DESPESAS ADMINISTRATIVA,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"2.000,00","2.000,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105000112022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000075,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
11636862,113601,11302,2024NE000089,2024-01-30,06.064.175/0001-49 - AIRES TURISMO LTDA,1121000100,,SP97T96SIN5 - TERMO DE EXECUCAO DESCENTRALIZADA-DGI,339033 - PASSAGENS E DESPESAS COM LOCOMOCAO,"20.000,00","7.631,63","0,00","12.368,37","0,00","0,00","0,00","0,00",11360105000112022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000089,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
11642953,113601,11302,2024NE000091,2024-01-31,06.064.175/0001-49 - AIRES TURISMO LTDA,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,339033 - PASSAGENS E DESPESAS COM LOCOMOCAO,"10.319,32","862,42","0,00","9.456,90","0,00","0,00","0,00","0,00",11360105000112022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000091,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
11647621,113601,11302,2024NE000097,2024-02-01,06.064.175/0001-49 - AIRES TURISMO LTDA,1000000000,,100IMPCS - IMPRENSA E COMUNICACAO SOCIAL - DESPESAS DIVE,339033 - PASSAGENS E DESPESAS COM LOCOMOCAO,"4.771,98","0,00","0,00","4.771,98","0,00","0,00","0,00","0,00",11360105000112022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000097,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
11673272,113601,11302,2024NE000111,2024-02-08,06.064.175/0001-49 - AIRES TURISMO LTDA,1000000000,,100GABMESTR - MESTRADO DO IPEA,339033 - PASSAGENS E DESPESAS COM LOCOMOCAO,"54.740,00","5.480,01","0,00","49.259,99","0,00","0,00","0,00","0,00",11360105000112022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000111,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
11827450,113601,11302,2024NE000149,2024-04-05,06.064.175/0001-49 - AIRES TURISMO LTDA,1000A002u0,, - ,339033 - PASSAGENS E DESPESAS COM LOCOMOCAO,"9.228,00","845,03","0,00","8.382,97","0,00","0,00","0,00","0,00",11360105000112022 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000149,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
11849968,113601,11302,2024NE000156,2024-04-15,06.064.175/0001-49 - AIRES TURISMO LTDA,1000a002yp,, - ,339033 - PASSAGENS E DESPESAS COM LOCOMOCAO,"10.000,00","10.000,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105000112022 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000156,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
11891565,113601,11302,2024NE000204,2024-04-30,06.064.175/0001-49 - AIRES TURISMO LTDA,1001A002ZS,, - ,339033 - PASSAGENS E DESPESAS COM LOCOMOCAO,"44.499,45","20.459,78","0,00","24.039,67","0,00","0,00","0,00","0,00",11360105000112022 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000204,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
11924661,113601,11302,2024NE000214,2024-05-13,06.064.175/0001-49 - AIRES TURISMO LTDA,1001A002ZS,, - ,339033 - PASSAGENS E DESPESAS COM LOCOMOCAO,"16.000,00","0,00","0,00","16.000,00","0,00","0,00","0,00","0,00",11360105000112022 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000214,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
11955038,113601,11302,2024NE000224,2024-05-20,06.064.175/0001-49 - AIRES TURISMO LTDA,1000A002QO,,C20ZH1IP030 - CONSERVACAO DO PATRIMONIO CULTURAL,339033 - PASSAGENS E DESPESAS COM LOCOMOCAO,"23.760,00","15.903,24","0,00","7.856,76","0,00","0,00","0,00","0,00",11360105000112022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000224,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
12105070,113601,11302,2024NE000244,2024-07-01,06.064.175/0001-49 - AIRES TURISMO LTDA,1000A002TI,,2821C594109 - ELABORA DE ESTUDOS E AVALIACAO DE PROJETOS,339033 - PASSAGENS E DESPESAS COM LOCOMOCAO,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105000112022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000244,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
12108388,113601,11302,2024NE000248,2024-07-02,06.064.175/0001-49 - AIRES TURISMO LTDA,1000A002TI,,2821C594109 - ELABORA DE ESTUDOS E AVALIACAO DE PROJETOS,339033 - PASSAGENS E DESPESAS COM LOCOMOCAO,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105000112022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000248,JURIDICA,06.064.175/0001-49,AIRES TURISMO LTDA
9670979,113601,11302,2022NE000229,2022-10-21,07.213.179/0001-04 - K2 CONSERVACAO E SERVICOS GERAIS LTDA,1000000000,,100ADMINIBR - UNIDADE,339037 - LOCACAO DE MAO-DE-OBRA,"106.491,50","0,00","49.937,53","41.924,01","14.629,96","0,00","0,00","64.567,49",11360105000062022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022022NE000229,JURIDICA,07.213.179/0001-04,K2 CONSERVACAO E SERVICOS GERAIS LTDA
10397373,113601,11302,2023NE000219,2023-04-24,07.213.179/0001-04 - K2 CONSERVACAO E SERVICOS GERAIS LTDA,1444000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339037 - LOCACAO DE MAO-DE-OBRA,"321.590,42","167.674,48","4.322,50","149.593,44","167.674,48","115.380,58","115.380,58","56.616,40",11360105000152022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000219,JURIDICA,07.213.179/0001-04,K2 CONSERVACAO E SERVICOS GERAIS LTDA
10151242,113601,11302,2023NE000088,2023-02-15,07.213.179/0001-04 - K2 CONSERVACAO E SERVICOS GERAIS LTDA,1000000000,,100ADMINIBR - UNIDADE,339037 - LOCACAO DE MAO-DE-OBRA,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105000152022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000088,JURIDICA,07.213.179/0001-04,K2 CONSERVACAO E SERVICOS GERAIS LTDA
10165605,113601,11302,2023NE000135,2023-02-22,07.213.179/0001-04 - K2 CONSERVACAO E SERVICOS GERAIS LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339037 - LOCACAO DE MAO-DE-OBRA,"388.932,89","0,00","0,00","388.932,89","0,00","0,00","0,00","0,00",11360105000152022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000135,JURIDICA,07.213.179/0001-04,K2 CONSERVACAO E SERVICOS GERAIS LTDA
11612603,113601,11302,2024NE000023,2024-01-23,07.213.179/0001-04 - K2 CONSERVACAO E SERVICOS GERAIS LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339037 - LOCACAO DE MAO-DE-OBRA,"484.619,42","112.786,41","3.172,85","368.660,16","0,00","0,00","0,00","0,00",11360105000152022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000023,JURIDICA,07.213.179/0001-04,K2 CONSERVACAO E SERVICOS GERAIS LTDA
11612403,113601,11302,2024NE000021,2024-01-23,07.213.179/0001-04 - K2 CONSERVACAO E SERVICOS GERAIS LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339037 - LOCACAO DE MAO-DE-OBRA,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105000152022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000021,JURIDICA,07.213.179/0001-04,K2 CONSERVACAO E SERVICOS GERAIS LTDA
11612554,113601,11302,2024NE000022,2024-01-23,07.213.179/0001-04 - K2 CONSERVACAO E SERVICOS GERAIS LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339037 - LOCACAO DE MAO-DE-OBRA,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105000152022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000022,JURIDICA,07.213.179/0001-04,K2 CONSERVACAO E SERVICOS GERAIS LTDA
9934697,113601,11302,2022NE000286,2022-12-22,24.871.569/0001-90 - ALESSANDRO RODRIGUES SOARES 73386200168,0100000000,,100INFORBSB - INFORMATICA,339040 - SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",11360106000342022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022022NE000286,JURIDICA,24.871.569/0001-90,ALESSANDRO RODRIGUES SOARES 73386200168
10086211,113601,11302,2023NE000073,2023-02-01,00.677.870/0005-23 - DRIVE A INFORMATICA LTDA,8444000000,,100INFORBSB - INFORMATICA,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105000102022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000073,JURIDICA,00.677.870/0005-23,DRIVE A INFORMATICA LTDA
10086281,113601,11302,2023NE000074,2023-02-01,00.677.870/0005-23 - DRIVE A INFORMATICA LTDA,1000000000,,100INFORBSB - INFORMATICA,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105000102022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000074,JURIDICA,00.677.870/0005-23,DRIVE A INFORMATICA LTDA
10086393,113601,11302,2023NE000075,2023-02-01,00.677.870/0005-23 - DRIVE A INFORMATICA LTDA,1000000000,,100INFORBSB - INFORMATICA,339040 - SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105000102022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000075,JURIDICA,00.677.870/0005-23,DRIVE A INFORMATICA LTDA
10174414,113601,11302,2023NE000161,2023-02-24,00.677.870/0005-23 - DRIVE A INFORMATICA LTDA,1000000000,,100INFBRASI - INFORMATICA,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"1.329.000,00","0,00","0,00","1.329.000,00","0,00","0,00","0,00","0,00",11360105000022023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000161,JURIDICA,00.677.870/0005-23,DRIVE A INFORMATICA LTDA
10175551,113601,11302,2023NE000163,2023-02-24,00.677.870/0005-23 - DRIVE A INFORMATICA LTDA,1000000000,,100INFBRASI - INFORMATICA,339040 - SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ,"218.600,00","0,00","0,00","218.600,00","0,00","0,00","0,00","0,00",11360105000022023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000163,JURIDICA,00.677.870/0005-23,DRIVE A INFORMATICA LTDA
10087478,113601,11302,2023NE000076,2023-02-02,03.535.902/0001-10 - DECISION SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA,1000000000,,100INFORBSB - INFORMATICA,339040 - SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105000112022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000076,JURIDICA,03.535.902/0001-10,DECISION SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA
10162711,113601,11302,2023NE000120,2023-02-17,03.535.902/0001-10 - DECISION SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA,1000000000,,100INFBRASI - INFORMATICA,339040 - SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ,"157.000,00","0,00","0,00","157.000,00","0,00","0,00","0,00","0,00",11360105000032023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000120,JURIDICA,03.535.902/0001-10,DECISION SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA
10233210,113601,11302,2023NE000183,2023-03-09,07.708.128/0001-53 - I 4 PROCESSAMENTO E SISTEMAS DE INFORMACOES LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"21.332,00","0,00","0,00","21.332,00","0,00","0,00","0,00","0,00",11360105000092022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000183,JURIDICA,07.708.128/0001-53,I 4 PROCESSAMENTO E SISTEMAS DE INFORMACOES LTDA
11143710,113601,11302,2023NE000346,2023-10-20,07.708.128/0001-53 - I 4 PROCESSAMENTO E SISTEMAS DE INFORMACOES LTDA,1444000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"37.332,00","16.000,00","0,00","21.332,00","16.000,00","5.334,00","5.334,00","10.666,00",11360105000072023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000346,JURIDICA,07.708.128/0001-53,I 4 PROCESSAMENTO E SISTEMAS DE INFORMACOES LTDA
11649251,113601,11302,2024NE000099,2024-02-01,07.708.128/0001-53 - I 4 PROCESSAMENTO E SISTEMAS DE INFORMACOES LTDA,1000000000,,100DIDES - DIDES - DESPESAS ADMINISTATIVAS,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"53.329,00","8.541,22","532,66","44.255,12","0,00","0,00","0,00","0,00",11360105000072023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000099,JURIDICA,07.708.128/0001-53,I 4 PROCESSAMENTO E SISTEMAS DE INFORMACOES LTDA
10408568,113601,11302,2023NE000224,2023-04-26,30.814.920/0001-04 - ASSOCIACAO GIGACANDANGA,1444000000,,100INFBRASI - INFORMATICA,339040 - SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ,"92.200,00","46.100,00","0,00","46.100,00","46.100,00","46.100,00","46.100,00","0,00",11360107000142023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000224,JURIDICA,30.814.920/0001-04,ASSOCIACAO GIGACANDANGA
10408597,113601,11302,2023NE000225,2023-04-26,30.814.920/0001-04 - ASSOCIACAO GIGACANDANGA,1444000000,,100INFBRASI - INFORMATICA,339040 - SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ,"30.190,00","0,00","0,00","30.190,00","0,00","0,00","0,00","0,00",11360107000142023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000225,JURIDICA,30.814.920/0001-04,ASSOCIACAO GIGACANDANGA
11649686,113601,11302,2024NE000102,2024-02-01,30.814.920/0001-04 - ASSOCIACAO GIGACANDANGA,1000000000,,100INFBRASI - INFORMATICA,339040 - SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ,"46.100,00","46.100,00","0,00","0,00","0,00","0,00","0,00","0,00",11360107000092023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000102,JURIDICA,30.814.920/0001-04,ASSOCIACAO GIGACANDANGA
10330479,113601,11302,2023NE000199,2023-04-04,44.420.375/0001-86 - AJ COMERCIO DE PRODUTOS LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"3.042,17","0,00","0,00","3.042,17","0,00","0,00","0,00","0,00",11360106000062023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000199,JURIDICA,44.420.375/0001-86,AJ COMERCIO DE PRODUTOS LTDA
10507271,113601,11302,2023NE000258,2023-05-18,12.941.636/0001-17 - SOLUCTION LOGISTICA E EVENTOS LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105000082023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000258,JURIDICA,12.941.636/0001-17,SOLUCTION LOGISTICA E EVENTOS LTDA
11156810,113601,11302,2023NE000349,2023-10-24,12.941.636/0001-17 - SOLUCTION LOGISTICA E EVENTOS LTDA,1444000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"158.298,91","7.053,56","0,00","151.245,35","7.053,56","7.053,56","7.053,56","0,00",11360105000082023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000349,JURIDICA,12.941.636/0001-17,SOLUCTION LOGISTICA E EVENTOS LTDA
12505358,113601,11302,2024NE000340,2024-10-15,12.941.636/0001-17 - SOLUCTION LOGISTICA E EVENTOS LTDA,1000A0037O,,MCID0000000 - T.DESCENTRALIZACAO MCIDADES E UFPA,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105000082023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000340,JURIDICA,12.941.636/0001-17,SOLUCTION LOGISTICA E EVENTOS LTDA
11313361,113601,11302,2023NE000384,2023-11-23,12.941.636/0001-17 - SOLUCTION LOGISTICA E EVENTOS LTDA,1000000000,,28200056107 - SERVICO DE APOIO LOGISTICO EM EVENTOS,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"1.200,00","0,00","0,00","1.200,00","0,00","0,00","0,00","0,00",11360105000082023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000384,JURIDICA,12.941.636/0001-17,SOLUCTION LOGISTICA E EVENTOS LTDA
